sourceKey,vertical,externalId,title,slug,category,shortTagline,description,priceMin,priceMax,currency,showPrice,timeline,materials,dimensions,status,featured,images,imageAlts,fields,seoTitle,seoDescription,url,firstSeen,lastSeen,contentHash
kanha-kreation,resin,29695,Kaju Katli Candle,kaju-katli-candle,,,Kaju Katli Candle Set of 6 &#8211; For Pooja Diwali Navaratri Home Decor Diwali Decoration | Indian Sweet | Handmade Eco-Friendly |Diwali Diya,499,499,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1314_2.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1314_0.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1314_1.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1314_2.jpg,Kaju Katli Candle |  |  | Kaju Katli Candle,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/kaju-katli-candle/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,2c7f79fd863f9450
kanha-kreation,resin,29701,Imarti Candle Set of 6,imarti-candle-set-of-6,,,Imarti Candle Set of 6 &#8211; For Pooja Diwali Navaratri Home Decor Diwali Decoration | Indian Sweet | Handmade Eco-Friendly |Diwali Diya,499,499,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1316_0.jpg,Imarti Candle Set of 6,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/imarti-candle-set-of-6/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,d5ee8d7db0df7f8c
kanha-kreation,resin,29707,Chai Candle gift,chai-candle-gift,,,"Chai Scented Candle in Glass | Christmas gift candle, holiday scents | Food Gifted Candle | Return Gift | Bulk Gifting Items | Gifts",499,499,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1323_4.jpg,Chai Candle gift,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/chai-candle-gift/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,bb6a73e2d8dbc93c
kanha-kreation,resin,29715,Samosa Candle gift,samosa-candle-gift,,,Samosa candle | Indian décor | Indian candle | housewarming | Diwali gift| puja gift| ladoo candle | mithai box,499,499,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1331_0.jpg,Samosa Candle gift,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/samosa-candle-gift/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,6d84a5a4c5c6f94a
kanha-kreation,resin,29721,Chai &#038; Samosa Candle gift,chai-samosa-candle-gift,,,Chai & Samosa Candle gift | Indian décor | Indian candle | housewarming | desi gifts,499,499,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1334_0.jpg,Chai & Samosa Candle gift,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/chai-samosa-candle-gift/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,f0f944324b8c45c3
kanha-kreation,resin,29729,The Mithai Candle Box,the-mithai-candle-box,,,The Mithai Candle Box | Indian Candle gift | Scented Wax Mithai Candle | Diwali,499,499,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1340_0.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1340_0.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1340_1.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1340_2.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1340_3.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1340_4.jpg,The Mithai Candle Box | The Mithai Candle Box |  |  |  | Jalebi Candle gift,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/the-mithai-candle-box/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,c4e6f46bf3a3238d
kanha-kreation,resin,29736,The Mithai Candle Box,the-mithai-candle-box-2,,,The Mithai Candle Box | Indian Candle gift | Scented Wax Mithai Candle | Diwali,499,499,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1340_4.jpg,Jalebi Candle gift,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/the-mithai-candle-box-2/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,84f77d6e63a859f8
kanha-kreation,resin,29740,Gulab Jamun Candle gift,gulab-jamun-candle-gift,,,"Gulab Jamun, Rasmalai, Gajar halwa candles | Home decor & favor gifts",499,499,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1445_3.jpg,,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/gulab-jamun-candle-gift/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,cd63cc514dbec9e1
kanha-kreation,resin,29742,Gazar Halwa Candle gift,gazar-halwa-candle-gift,,,Gazar Halwa Candle gift | Indian décor | Indian candle | housewarming | desi gift,499,499,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1357_3.jpg,Gazar Halwa Candle gift,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/gazar-halwa-candle-gift/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,4d2ee62146747cba
kanha-kreation,resin,29748,Mango Rasmalai Candle gift,mango-rasmalai-candle-gift,,,Mango Rasmalai Candle gift | Indian décor | Indian candle | housewarming | desi gifts,499,499,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1357_2.jpg,Mango Rasmalai Candle gift,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/mango-rasmalai-candle-gift/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,6099de565dbb1623
kanha-kreation,resin,29750,Rasgula Candle gift,rasgula-candle-gift,,,Rasgula Candle gift | Indian décor | Indian candle | housewarming | desi gifts,499,499,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1445_4.jpg,Rasgula Candle gift,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/rasgula-candle-gift/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,702eeb38599c6d5b
kanha-kreation,resin,29757,Modak Candle Box Pack of 8,modak-candle-box-pack-of-8,,,Modak Candle Box Pack of 8 | Indian Candle gift | Scented Wax Mithai Candle | Diwali,349,349,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/71gh7fVghaL._UF10001000_QL80_.jpg,Modak Candle Box Pack of 8,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/modak-candle-box-pack-of-8/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,bf8ff81888fb8a1c
kanha-kreation,resin,29763,Pedha Candle gift Pack of 2,pedha-candle-gift-pack-of-2,,,Pedha Candle gift Pack of 2 | Indian décor | Indian candle | housewarming | desi gifts,349,349,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/pedha.jpg,Pedha Candle gift Pack of 2,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/pedha-candle-gift-pack-of-2/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,16c0f963643e6ed2
kanha-kreation,resin,29765,Sweet Pan Candle gift Pack,sweet-pan-candle-gift-pack,,,Sweet Pan Candle gift Pack of 2 | Indian décor | Indian candle | housewarming | desi gift,399,399,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/prosperro-lumo-premium-paan-candle-hand-poured-paan-shaped-candles-decorative-candle-100-paraffin-wax-set-of-4-product-images-orv0zohztga-p611970692-0-202507180733.webp,Sweet Pan Candle gift Pack,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/sweet-pan-candle-gift-pack/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,fd2ab3d0e56550c7
kanha-kreation,resin,29767,Thandai Candle gift Pack of 2,thandai-candle-gift-pack-of-2,,,Thandai Candle gift Pack of 2| Indian décor | Indian candle | housewarming | desi gifts,399,399,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/holi-special-soy-wax-thandai-candles-allure-scented-candles-sustainable-candles-fragrances-brown-living-asc-thandai-548938.webp,Thandai Candle gift Pack of 2,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/thandai-candle-gift-pack-of-2/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,ec82a75fafd11528
kanha-kreation,resin,29769,Sponge RasgullaCandle Box Pack,sponge-rasgullacandle-box-pack,,,Sponge RasgullaCandle Box Pack of 8 | Indian Candle gift | Scented Wax Mithai Candle | Diwali,399,399,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1445_2.jpg,Sponge RasgullaCandle Box Pack,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/sponge-rasgullacandle-box-pack/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,bfe1fa78661c7158
kanha-kreation,resin,29771,3D Tulip Candle Silicone Bouquet,3d-tulip-candle-silicone-bouquet,,,3D Tulip Candle Silicone Mold-Tulip Bouquet Candle Mold-Tulip Flower Candle Mold-Wedding Bouquet Candle Mold-DIY Aromatherapy Plaster Mold,399,399,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1526_0.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1526_0.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1526_1.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1527_2.jpg | https://kanhakreation.com/wp-content/uploads/2025/08/1527_3.jpg,3D Tulip Candle Silicone Bouquet | 3D Tulip Candle Silicone Bouquet |  |  | 3D Tulip Candle Silicone Bouquet,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/3d-tulip-candle-silicone-bouquet/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,d73244d8cfd1e757
kanha-kreation,resin,29777,3D Tulip Candle Silicone Bouquet,3d-tulip-candle-silicone-bouquet-2,,,"3D Rose Candle Silicone Bouquet Candle Pack of 2, Perfect For Gifting",399,399,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1534_0.jpg,3D Tulip Candle Silicone Bouquet,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/3d-tulip-candle-silicone-bouquet-2/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,194906ac154aa76e
kanha-kreation,resin,29780,Peony Flower Candle Set of 2,peony-flower-candle-set-of-2,,,Peony Flower Candle Set of 2 | Handmade Sculptural Candle | Floral Wax Decor Gift,399,399,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1538_0.jpg,Peony Flower Candle Set of 2,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/peony-flower-candle-set-of-2/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,957e3fa265af71d8
kanha-kreation,resin,29798,Handmade Floral Candle Bouquet,handmade-floral-candle-bouquet,,,"Handmade Floral Candle Bouquet, Decorative Wax Blooms, Unique Gift, Aesthetic Home Decor, Romantic Present for Her",399,399,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1531_0.jpg,Handmade Floral Candle Bouquet,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/handmade-floral-candle-bouquet/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,43f7c9f11d929cc2
kanha-kreation,resin,29800,Handmade Floral Candle Bouquet,handmade-floral-candle-bouquet-2,,,"Handmade Floral Candle Bouquet, Decorative Wax Blooms, Unique Gift, Aesthetic Home Decor, Romantic Present for Her",299,299,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1531_2.jpg,Handmade Floral Candle Bouquet,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/handmade-floral-candle-bouquet-2/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,a528f177713788b2
kanha-kreation,resin,29802,Handmade Floral Candle Bouquet,handmade-floral-candle-bouquet-3,,,"Handmade Floral Candle Bouquet, Decorative Wax Blooms, Unique Gift, Aesthetic Home Decor, Romantic Present for Her",299,299,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1531_1.jpg,Handmade Floral Candle Bouquet,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/handmade-floral-candle-bouquet-3/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,0ce9a2472e1a3ce0
kanha-kreation,resin,29804,Custom Scented Peony Candle Favor,custom-scented-peony-candle-favor,,,"Custom Scented Peony Candle Favor, Personalized Wedding Candle, Save The Date, Bridesmaid Candle Gift, Custom Flower Candle, Wedding Gift",399,399,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1548_0.jpg,Custom Scented Peony Candle Favor,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/custom-scented-peony-candle-favor/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,54c577f5fbfec269
kanha-kreation,resin,29816,Rose Heart Candle (1pcs),rose-heart-candle-1pcs,,,"Rose Heart Candle (1pcs) &#8211; Rose Petal Design, Romantic Soy Wax Candle for Home Decor, Flower Heart Candle, Valentine’s Day Decoration",399,399,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/il_794xN.6606689887_5nec.webp,Rose Heart Candle (1pcs),"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/rose-heart-candle-1pcs/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,dcaa308dc914f51b
kanha-kreation,resin,29819,Handmade Heart 3D Candle,handmade-heart-3d-candle,,,Handmade Heart 3D Candle | Valentine&#8217;s Day Gift Candle | Love Pillar Soy Candle | Home Decor Modern Candle,249,249,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1553_0.jpg,Handmade Heart 3D Candle,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/handmade-heart-3d-candle/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,f4c5ebd4d0f4351d
kanha-kreation,resin,29826,Rose Bouquet Hand Bouquet Scented Candle,rose-bouquet-hand-bouquet-scented-candle,,,"Rose Bouquet Hand Bouquet Scented Candle Silicone Mold,diy Flower Candle Scented Plaster Ornament Mold",399,399,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/il_794xN.5065281379_tfmm.webp,Rose Bouquet Hand Bouquet Scented Candle,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/rose-bouquet-hand-bouquet-scented-candle/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,5178703e6bc6abab
kanha-kreation,resin,29829,Rose Bouquet Aroma Candle Silicone,rose-bouquet-aroma-candle-silicone,,,Rose Bouquet Aroma Candle Silicone Mould DIY Valentine&#8217;s Day Flower Plaster Aroma Decor Mold,399,399,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/il_794xN.5065281379_tfmm-1.webp,Rose Bouquet Aroma Candle Silicone,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/rose-bouquet-aroma-candle-silicone/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,69adaf6670f065dd
kanha-kreation,resin,29832,Lotus Flower Candle,lotus-flower-candle,,,Lotus Flower Candle | Handmade Candle | Soy-Paraffin Blend Wax Candle | Psychic Candle | Spiritual Candle | Witchy Decor,349,349,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/il_794xN.6913268829_cc0u.webp,Lotus Flower Candle,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/lotus-flower-candle/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,6e47cdc9f8d6e6fa
kanha-kreation,resin,29835,Teddy With Heart Candle,teddy-with-heart-candle,,,Teddy With Heart Candle |Sculptural Pillar Candle |House Warming Gift |Custom Color Scent | Aesthetic Soy Wax Pillar Candle| Gift For Her,449,449,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1618_0.jpg,Teddy With Heart Candle,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/teddy-with-heart-candle/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,877244b487543f97
kanha-kreation,resin,29843,Sweet Teddy Candle,sweet-teddy-candle,,,Sweet Teddy Candle| Handmade Gift| Animal Candle| Nursery Decor| Hand Poured Soy Wax Candle| Teddy Lover| Gift for Her| Housewarming Gift,349,349,INR,TRUE,,,,active,,https://kanhakreation.com/wp-content/uploads/2025/08/1622_0.jpg,Sweet Teddy Candle,"{""tags"":[],""attributes"":{},""categories"":[]}",,,https://kanhakreation.com/product/sweet-teddy-candle/,2026-07-08T05:34:58.350Z,2026-07-08T05:34:58.350Z,80298f94a32705fd
